van postcode,tot postcode,plaats,gemeente,provincie
5175,5175,Molenstraat,Loon op Zand,Noord-Brabant
5521,5521,Molenveld,Eersel,Noord-Brabant
4691,4691,Molenvliet,Tholen,Zeeland
5427,5427,Molenwijk,Boekel,Noord-Brabant
8722,8722,Molkwar,Súdwest Fryslân,Friesland
6369,6369,Molsberg,Simpelveld,Limburg
1140,1141,Monnickendam,Waterland,Noord-Holland
4474,4474,Monnikendijk,Goes,Zeeland
2680,2681,Monster,Westland,Zuid-Holland
3417,3417,Montfoort,Montfoort,Utrecht
6065,6065,Montfort,Roerdalen,Limburg
8844,8844,Montsamabuorren,Littenseradiel,Friesland
6585,6585,Mook,Mook en Middelaar,Limburg
3293,3293,Mookhoek,Strijen,Zuid-Holland
6626,6626,Moordhuizen,West Maas en Waal,Gelderland
2840,2841,Moordrecht,Zuidplas,Zuid-Holland
5715,5715,Moorsel,Someren,Noord-Brabant
6237,6237,Moorveld,Meerssen,Limburg
4321,4321,Moriaanshoofd,Schouwen-Duiveland,Zeeland
9797,9697,Morige,Bellingwedde,Groningen
9135,9135,Morra,Dongeradeel,Friesland
5469,5469,Morsche Hoef,Veghel,Noord-Brabant
6088,6088,Mortel,Leudal,Limburg
5491,5491,Mosbulten,Sint-Oedenrode,Noord-Brabant
5525,5525,Mosik,Eersel,Noord-Brabant
8435,9241,Moskou,Ooststellingwerf,Friesland
7251,7251,Mossel,Bronckhorst,Gelderland
6731,6731,Mossel,Ede,Gelderland
5684,5684,Mosselaar,Best,Noord-Brabant
4691,4691,Mosselhoek,Tholen,Zeeland
5975,5975,Most,Horst aan de Maas,Limburg
5513,5513,Mostheuvel,Eersel,Noord-Brabant
9132,9132,Mounebuorren,Dongeradeel,Friesland
8356,8356,Muggenbeet,Steenwijkerland,Overijssel
5591,5591,Muggenberg,Heeze-Leende,Noord-Brabant
5509,5509,Muggenhol,Veldhoven,Noord-Brabant
5571,5571,Muggenhool,Bergeijk,Noord-Brabant
1398,1398,Muiden,Muiden,Noord-Holland
1399,1399,Muiderberg,Muiden,Noord-Holland
5761,5761,Muizenhol,Gemert-Bakel,Noord-Brabant
8096,8096,Mullegen,Oldebroek,Gelderland
5374,5374,Mun,Landerd,Noord-Brabant
9063,9063,Múnein,Tytsjerksteradiel,Friesland
8485,8485,Munnekeburen,Weststellingwerf,Friesland
9561,9561,Munnekemoer,Vlagtwedde,Groningen
5383,5383,Munnekens-Vinkel,Bernheze,Noord-Brabant
5383,5383,Munnekens-Vinkel,Maasdonk,Noord-Brabant
9853,9853,Munnekezijl,Kollumerland en Nieuwkruisland,Friesland
4714,4714,Munnikenheide,Rucphen,Noord-Brabant
6150,6151,Munstergeleen,Sittard-Geleen,Limburg
7881,7881,Munsterscheveld,Emmen,Drenthe
9649,9649,Muntendam,Menterwolde,Groningen
8573,8573,Murns,Gaasterlân-Sleat,Friesland
8573,8573,Murns,Gaasterlân-Sleat,Friesland
3791,3791,Musschendorp,Leusden,Utrecht
9584,9584,Mussel,Stadskanaal,Groningen
9580,9581,Musselkanaal,Stadskanaal,Groningen
2670,2673,Naaldwijk,Westland,Zuid-Holland
1410,1412,Naarden,Naarden,Noord-Holland
9005,9005,Naarderbuorren,Boarnsterhim,Friesland
1399,1399,Naardermeer,Muiden,Noord-Holland
5411,5411,Nabbegat,Landerd,Noord-Brabant
5871,5871,Nachtegaal,Horst aan de Maas,Limburg
6365,6365,Nagelbeek,Schinnen,Limburg
8308,8308,Nagele,Noordoostpolder,Flevoland
9905,9905,Nansum,Delfzijl,Groningen
9674,9674,Napels,Oldambt,Groningen
6129,6129,Nattenhoven,Stein,Limburg
6612,6612,Nederasselt,Heumen,Gelderland
7274,7274,Nederbiel,Berkelland,Gelderland
3371,3371,Neder-Hardinxveld,Hardinxveld-Giessendam,Zuid-Holland
4721,4721,Nederheide,Rucphen,Noord-Brabant
5318,5318,Nederhemert-Zuid,Zaltbommel,Gelderland
1394,1394,Nederhorst den Berg,Wijdemeren,Noord-Holland
8362,8362,Nederland,Steenwijkerland,Overijssel
6030,6031,Nederweert,Nederweert,Limburg
5768,5768,Nederweerterdijk,Peel en Maas,Limburg
5674,5674,Nederwetten,"Nuenen, Gerwen en Nederwetten",Noord-Brabant
6741,6741,Nederwoud,Ede,Gelderland
7160,7161,Neede,Berkelland,Gelderland
6086,6086,Neer,Leudal,Limburg
6191,6191,Neerbeek,Beek,Limburg
5427,5427,Neerbroek,Boekel,Noord-Brabant
7451,7451,Neerdorp,Rijssen-Holten,Overijssel
5091,5091,Neereind,Oirschot,Noord-Brabant
4182,4182,Neerijnen,Neerijnen,Gelderland
6015,6015,Neeritter,Leudal,Limburg
5758,5758,Neerkant,Deurne,Noord-Brabant
5371,5371,Neerlangel,Oss,Noord-Brabant
5371,5371,Neerloon,Oss,Noord-Brabant
6631,6631,Neersteind,Druten,Gelderland
5761,5761,Neerstraat,Gemert-Bakel,Noord-Brabant
2636,2636,Negenhuizen,Midden-Delfland,Zuid-Holland
3861,3861,Nekkeveld,Nijkerk,Gelderland
5282,5282,Nergena,Boxtel,Noord-Brabant
6721,6721,Nergena,Ede,Gelderland
5126,5126,Nerhoven,Gilze en Rijen,Noord-Brabant
9163,9163,Nes,Ameland,Friesland
8494,8494,Nes,Boarnsterhim,Friesland
9143,9143,Nes,Dongeradeel,Friesland
1189,1189,Nes aan de Amstel,Amstelveen,Noord-Holland
5534,5534,Netersel,Bladel,Noord-Brabant
7077,7077,Netterden,Oude IJsselstreek,Gelderland
9138,9138,Niawier,Dongeradeel,Friesland
1688,1688,Nibbixwoud,Medemblik,Noord-Holland
9364,9365,Niebert,Marum,Groningen
9884,9884,Niehove,Zuidhorn,Groningen
9972,9972,Niekerk,De Marne,Groningen
9822,9822,Niekerk,Grootegast,Groningen
5408,5408,Niemeskant,Uden,Noord-Brabant
6361,6361,Nierhoven,Nuth,Limburg
8171,8171,Niersen,Epe,Gelderland
9681,9681,Niesoord,Oldambt,Groningen
9312,9312,Nietap,Noordenveld,Drenthe
5651,5651,Nieuw Acht,Eindhoven,Noord-Brabant
9657,9657,Nieuw Annerveen,Aa en Hunze,Drenthe
7938,7938,Nieuw Balinge,Midden-Drenthe,Drenthe
9687,9687,Nieuw Beerta,Oldambt,Groningen
4339,4339,Nieuw en Sint Joosland,Middelburg,Zeeland
6035,6035,Nieuw en Winnerstraat,Nederweert,Limburg
8112,8112,Nieuw Heeten,Raalte,Overijssel
9943,9943,Nieuw Scheemda,Oldambt,Groningen
5854,5854,Nieuw Bergen,Bergen,Limburg
5313,5313,Nieuwaal,Zaltbommel,Gelderland
4335,4335,Nieuw-Abeele,Vlissingen,Zeeland
7833,7833,Nieuw-Amsterdam,Emmen,Drenthe
3264,3264,Nieuw-Beijerland,Korendijk,Zuid-Holland
9520,9521,Nieuw-Buinen,Borger-Odoorn,Drenthe
6942,6942,Nieuw-Dijk,Montferland,Gelderland
7885,7885,Nieuw-Dordrecht,Emmen,Drenthe
4455,4455,Nieuwdorp,Borsele,Zeeland
9605,9605,Nieuwe Compagnie,Hoogezand-Sappemeer,Groningen
5674,5674,Nieuwe Dijk,"Nuenen, Gerwen en Nederwetten",Noord-Brabant
7741,7741,Nieuwe Krim,Coevorden,Drenthe
4661,4661,Nieuwe Molen,Bergen op Zoom,Noord-Brabant
1733,1733,Nieuwe Niedorp,Hollands Kroon,Noord-Holland
9663,9663,Nieuwe Pekela,Pekela,Groningen
6626,6626,Nieuwe Schans,West Maas en Waal,Gelderland
9688,9688,Nieuwe Statenzijl,Oldambt,Groningen
5113,5113,Nieuwe Strumpt,Baarle-Nassau,Noord-Brabant
8404,8404,Nieuwe Vaart,Opsterland,Friesland
2376,2376,Nieuwe Wetering,Kaag en Braassem,Zuid-Holland
8294,8294,Nieuwe Wetering,Zwartewaterland,Overijssel
9078,9078,Nieuwebildtzijl,het Bildt,Friesland
7731,7731,Nieuwebrug,Ommen,Overijssel
8469,8469,Nieuwebrug,Skarsterlân,Friesland
9512,9512,Nieuwediep,Aa en Hunze,Drenthe
3430,3439,Nieuwegein,Nieuwegein,Utrecht
8414,8414,Nieuwehorne,Heerenveen,Friesland
4793,4793,Nieuwemolen,Moerdijk,Noord-Brabant
4576,4576,Nieuwemolen,Terneuzen,Zeeland
4704,4704,Nieuwenberg,Roosendaal,Noord-Brabant
3284,3284,Nieuwendijk,Korendijk,Zuid-Holland
4255,4255,Nieuwendijk,Werkendam,Noord-Brabant
6373,6373,Nieuwenhagen,Landgraaf,Limburg
3222,3223,Nieuwenhoorn,Hellevoetsluis,Zuid-Holland
2415,2415,Nieuwerbrug aan den Rijn,Bodegraven-Reeuwijk,Zuid-Holland
4306,4306,Nieuwerkerk,Schouwen-Duiveland,Zeeland
2910,2914,Nieuwerkerk aan den IJssel,Zuidplas,Zuid-Holland
4321,4321,Nieuwerkerke (Schutje),Schouwen-Duiveland,Zeeland
7911,7912,Nieuweroord,Hoogeveen,Drenthe
7938,7938,Nieuweroord,Midden-Drenthe,Drenthe
3630,3631,Nieuwersluis,Stichtse Vecht,Utrecht
9693,9693,Nieuweschans,Oldambt,Groningen
8452,8452,Nieuweschoot,Heerenveen,Friesland
1766,1766,Nieuwesluis,Hollands Kroon,Noord-Holland
5161,5161,Nieuwe-Vaart,Waalwijk,Noord-Brabant
5438,5438,Nieuw-Gassel,Grave,Noord-Brabant
6921,6921,Nieuwgraaf,Duiven,Gelderland
4328,4328,Nieuw-Haamstede,Schouwen-Duiveland,Zeeland
5051,5051,Nieuwkerk,Goirle,Noord-Brabant
9746,9746,Nieuwklap,Zuidhorn,Groningen
2420,2421,Nieuwkoop,Nieuwkoop,Zuid-Holland
5253,5253,Nieuwkuijk,Heusden,Noord-Brabant
3828,3828,Nieuwland,Amersfoort,Utrecht
9132,9132,Nieuwland,Dongeradeel,Friesland
4521,4521,Nieuwland,Terneuzen,Zeeland
4243,4243,Nieuwland,Zederik,Zuid-Holland
7918,7929,Nieuwlande,Hoogeveen,Drenthe
4521,4521,Nieuwlandse Molen,Terneuzen,Zeeland
2957,2957,Nieuw-Lekkerland,Nieuw-Lekkerland,Zuid-Holland
7710,7711,Nieuwleusen,Dalfsen,Overijssel
3888,3888,Nieuw-Milligen,Apeldoorn,Gelderland
1230,1231,Nieuw-Loosdrecht,Wijdemeren,Noord-Holland
4568,4568,Nieuw-Namen,Hulst,Zeeland
9944,9944,Nieuwolda,Oldambt,Groningen
9944,9944,Nieuwolda-Oost,Oldambt,Groningen
2965,2965,Nieuwpoort,Liesveld,Zuid-Holland
6731,6731,Nieuw-Reemst,Ede,Gelderland
9310,9311,Nieuw-Roden,Noordenveld,Drenthe
7766,7766,Nieuw-Schoonebeek,Emmen,Drenthe
9906,9906,Nieuwstad,Delfzijl,Groningen
8081,8081,Nieuwstad,Elburg,Gelderland
8274,8274,Nieuwstad,Kampen,Overijssel
6118,6118,Nieuwstadt,Echt-Susteren,Limburg
2440,2441,Nieuwveen,Nieuwkoop,Zuid-Holland
2150,2153,Nieuw-Vennep,Haarlemmermeer,Noord-Holland
4504,4504,Nieuwvliet,Sluis,Zeeland
4504,4504,Nieuwvliet-Bad,Sluis,Zeeland
4680,4681,Nieuw-Vossemeer,Steenbergen,Noord-Brabant
7830,7831,Nieuw-Weerdinge,Emmen,Drenthe
7031,7031,Nieuw-Wehl,Doetinchem,Gelderland
7864,7864,Nieuw-Zwinderen,Coevorden,Drenthe
9841,9842,Niezijl,Zuidhorn,Groningen
6606,6606,Niftrik,Wijchen,Gelderland
1393,1393,Nigtevecht,Stichtse Vecht,Utrecht
9072,9072,Nij Altoenae,het Bildt,Friesland
8566,8566,Nij Amerika,Gaasterlân-Sleat,Friesland
9245,9245,Nij Beets,Opsterland,Friesland
7397,7397,Nijbroek,Voorst,Gelderland
8584,8584,Nijbuorren,Súdwest Fryslân,Friesland
8422,8422,Nijeberkoop,Ooststellingwerf,Friesland
9217,9217,Nijega,Smallingerland,Friesland
8466,8466,Nijehaske,Skarsterlân,Friesland
8475,8475,Nijeholtpade,Weststellingwerf,Friesland
8488,8488,Nijeholtwolde,Weststellingwerf,Friesland
8487,8487,Nijelamer,Weststellingwerf,Friesland
8566,8566,Nijemardum,Gaasterlân-Sleat,Friesland
9977,9977,Nijenklooster,De Marne,Groningen
9904,9904,Nijenklooster,Delfzijl,Groningen
8383,8383,Nijensleek,Westerveld,Drenthe
8651,8651,Nijesyl,Súdwest Fryslân,Friesland
8480,8481,Nijetrijne,Weststellingwerf,Friesland
7948,7948,Nijeveen,Meppel,Drenthe
7948,7948,Nijeveense Bovenboer,Meppel,Drenthe
5111,5111,Nijhoven,Baarle-Nassau,Noord-Brabant
8775,8775,Nijhuizum,Súdwest Fryslân,Friesland
6088,6088,Nijken,Leudal,Limburg
3860,3863,Nijkerk,Nijkerk,Gelderland
3864,3864,Nijkerkerveen,Nijkerk,Gelderland
8770,8771,Nijlân,Súdwest Fryslân,Friesland
9452,9452,Nijlande,Aa en Hunze,Drenthe
6500,6546,Nijmegen,Nijmegen,Gelderland
5491,5491,Nijnsel,Sint-Oedenrode,Noord-Brabant
7609,7609,Nijrees,Almelo,Overijssel
7908,7908,Nijstad,Hoogeveen,Drenthe
6286,6286,Nijswiller,Gulpen-Wittem,Limburg
5275,5275,Nijvelaar,Sint-Michielsgestel,Noord-Brabant
7440,7443,Nijverdal,Hellendoorn,Overijssel
4709,4709,Nispen,Roosendaal,Noord-Brabant
4721,4721,Nispense Achterhoek,Rucphen,Noord-Brabant
4443,4443,Nisse,Borsele,Zeeland
5388,5388,Nistelrode,Bernheze,Noord-Brabant
9257,9257,Noardburgum,Tytsjerksteradiel,Friesland
9089,9089,Noardein,Leeuwarden,Friesland
5076,5076,Noenes,Haaren,Noord-Brabant
7921,7921,Nolde,De Wolden,Drenthe
9449,9449,Nooitgedacht,Aa en Hunze,Drenthe
9909,9909,Nooitgedacht,Delfzijl,Groningen
6255,6255,Noorbeek,Eijsden-Margraten,Limburg
5446,5446,Noord,Sint Anthonis,Noord-Brabant
7591,7591,Noord Deurningen,Dinkelland,Overijssel
7812,7812,Noordbarge,Emmen,Drenthe
1463,1463,Noordbeemster,Beemster,Noord-Holland
9635,9635,Noordbroek,Menterwolde,Groningen
9635,9635,Noordbroeksterhamrik,Menterwolde,Groningen
9734,9734,Noorddijk,Groningen,Groningen
4481,4481,Noordeinde,Goes,Zeeland
1485,1485,Noordeinde,Graft-De Rijp,Noord-Holland
2435,2435,Noordeinde,Nieuwkoop,Zuid-Holland
8079,8079,Noordeinde,Oldebroek,Gelderland
4225,4225,Noordeloos,Giessenlanden,Zuid-Holland
7383,7383,Noord-Empe,Voorst,Gelderland
2431,2432,Noorden,Nieuwkoop,Zuid-Holland
9804,9804,Noorderburen,Zuidhorn,Groningen
9738,9738,Noorderhoogebrug,Groningen,Groningen
9663,9663,Noorderkolonie,Pekela,Groningen
4317,4317,Noordgouwe,Schouwen-Duiveland,Zeeland
4759,4759,Noordhoek,Moerdijk,Noord-Brabant
4735,4735,Noordhoek,Rucphen,Noord-Brabant
9804,9804,Noordhorn,Zuidhorn,Groningen
9804,9804,Noordhornerga,Zuidhorn,Groningen
9804,9804,Noordhornertolhek,Zuidhorn,Groningen
7161,7161,Noordijk,Berkelland,Gelderland
7597,7597,Noordijk,Dinkelland,Overijssel
7255,7255,Noordink,Bronckhorst,Gelderland
5845,5845,Noordkant,Sint Anthonis,Noord-Brabant
9479,9479,Noordlaren,Haren,Groningen
7683,7683,Noord-Meer,Twenterand,Overijssel
9988,9988,Noordpolderzijl,Eemsmond,Groningen
4791,4791,Noordschans,Moerdijk,Noord-Brabant
1723,1723,Noord-Scharwoude,Langedijk,Noord-Holland
7914,7914,Noordscheschut,Hoogeveen,Drenthe
2435,2435,Noordse Dorp,Nieuwkoop,Zuid-Holland
2432,2432,Noordsebuurt,Nieuwkoop,Zuid-Holland
7846,7846,Noord-Sleen,Coevorden,Drenthe
7701,7701,Noord-Stegeren,Hardenberg,Overijssel
4588,4588,Noordstraat,Hulst,Zeeland
4326,4326,Noordwelle,Schouwen-Duiveland,Zeeland
7958,7958,Noordwijk,De Wolden,Drenthe
9824,9824,Noordwijk,Marum,Groningen
2202,2202,Noordwijk aan Zee,Noordwijk,Zuid-Holland
2201,2203,Noordwijk-Binnen,Noordwijk,Zuid-Holland
2210,2211,Noordwijkerhout,Noordwijkerhout,Zuid-Holland
9784,9784,Noordwolde,Bedum,Groningen
8390,8391,Noordwolde,Weststellingwerf,Friesland
8391,8391,Noordwolde-zuid,Weststellingwerf,Friesland
2411,2411,Noordzijde,Bodegraven-Reeuwijk,Zuid-Holland
2630,2631,Nootdorp,Pijnacker-Nootdorp,Zuid-Holland
9330,9331,Norg,Noordenveld,Drenthe
9421,9421,Norgervaart,Midden-Drenthe,Drenthe
4655,4655,Notendaal,Steenbergen,Noord-Brabant
4858,4858,Notsel,Alphen-Chaam,Noord-Brabant
7467,7467,Notter,Wierden,Overijssel
2641,2641,Noukoop,Pijnacker-Nootdorp,Zuid-Holland
5670,5674,Nuenen,"Nuenen, Gerwen en Nederwetten",Noord-Brabant
5761,5761,Nuijeneind,Gemert-Bakel,Noord-Brabant
7933,7933,Nuil,Hoogeveen,Drenthe
9364,9364,Nuis,Marum,Groningen
5390,5392,Nuland,Maasdonk,Noord-Brabant
3280,3281,Numansdorp,Cromstrijen,Zuid-Holland
9644,9644,Numero Dertien,Veendam,Groningen
4513,4513,Nummer E√©n,Sluis,Zeeland
6083,6083,Nunhem,Leudal,Limburg
8070,8072,Nunspeet,Nunspeet,Gelderland
6360,6361,Nuth,Nuth,Limburg
7638,7638,Nutter,Dinkelland,Overijssel
8629,8629,Nykleaster,Súdwest Fryslân,Friesland
6125,6125,Obbicht,Sittard-Geleen,Limburg
1713,1713,Obdam,Koggenland,Noord-Holland
4050,4051,Ochten,Neder-Betuwe,Gelderland
3455,3455,Ockhuizen,Utrecht,Utrecht
3984,3984,Odijk,Bunnik,Utrecht
5409,5409,Odiliapeel,Uden,Noord-Brabant
7873,7873,Odoorn,Borger-Odoorn,Drenthe
5440,5441,Oeffelt,Boxmeer,Noord-Brabant
2340,2343,Oegstgeest,Oegstgeest,Zuid-Holland
5715,5715,Oeijenbraak,Someren,Noord-Brabant
4891,4891,Oekel,Zundert,Noord-Brabant
6971,6971,Oeken,Brummen,Gelderland
7554,7554,Oele,Hengelo,Overijssel
8167,8167,Oene,Epe,Gelderland
6333,6333,Oensel,Nuth,Limburg
9062,9062,Oentsjerk,Tytsjerksteradiel,Friesland
5507,5507,Oerle,Veldhoven,Noord-Brabant
5481,5481,Oetelaar,Schijndel,Noord-Brabant
6116,6116,Oevereind,Echt-Susteren,Limburg
8626,8626,Offingawier,Súdwest Fryslân,Friesland
2481,2481,Ofwegen,Kaag en Braassem,Zuid-Holland
6109,6109,Oh√©,Maasgouw,Limburg
5394,5394,Oijen,Oss,Noord-Brabant
5995,5995,Oijen,Peel en Maas,Limburg
5808,5808,Oirlo,Venray,Limburg
6438,6438,Oirsbeek,Schinnen,Limburg
5688,5689,Oirschot,Oirschot,Noord-Brabant
5060,5063,Oisterwijk,Oisterwijk,Noord-Brabant
5062,5062,Oisterwijkse Hoeven,Oisterwijk,Noord-Brabant
7435,7435,Okkenbroek,Deventer,Overijssel
9841,9841,Okswerd,Zuidhorn,Groningen
7225,7225,Olburgen,Bronckhorst,Gelderland
8420,8421,Oldeberkoop,Ooststellingwerf,Friesland
8096,8096,Oldebroek,Oldebroek,Gelderland
8474,8474,Oldeholtpade,Weststellingwerf,Friesland
8477,8477,Oldeholtwolde,Weststellingwerf,Friesland
9883,9883,Oldehove,Zuidhorn,Groningen
9820,9821,Oldekerk,Grootegast,Groningen
8486,8486,Oldelamer,Weststellingwerf,Friesland
8375,8375,Oldemarkt,Steenwijkerland,Overijssel
7151,7151,Olden Eibergen,Berkelland,Gelderland
7981,7981,Oldendiever,Westerveld,Drenthe
8016,8016,Oldeneel,Zwolle,Overijssel
7963,7963,Oldenhave,De Wolden,Drenthe
9905,9905,Oldenklooster,Delfzijl,Groningen
7570,7577,Oldenzaal,Oldenzaal,Overijssel
9986,9986,Oldenzijl,Eemsmond,Groningen
9951,9951,Oldenzijl,Winsum,Groningen
8515,8515,Oldeouwer,Skarsterlân,Friesland
8479,8479,Oldetrijne,Weststellingwerf,Friesland
9981,9981,Old√∂rp,Eemsmond,Groningen
5674,5674,Olen,"Nuenen, Gerwen en Nederwetten",Noord-Brabant
5694,5694,Olen,Son en Breugel,Noord-Brabant
6037,6037,Oler,Leudal,Limburg
9903,9903,Oling,Appingedam,Groningen
5491,5491,Olland,Sint-Oedenrode,Noord-Brabant
8120,8121,Olst,Olst-Wijhe,Overijssel
9246,9246,Olterterp,Opsterland,Friesland
5724,5724,Ommel,Asten,Noord-Brabant
9644,9644,Ommelanderwijk,Veendam,Groningen
7730,7731,Ommen,Ommen,Overijssel
4032,4032,Ommeren,Buren,Gelderland
4032,4032,Ommerenveld,Buren,Gelderland
7739,7739,Ommerschans,Ommen,Overijssel
4698,4698,Onder de Molen,Tholen,Zeeland
5988,5988,Onder Eindt,Peel en Maas,Limburg
9959,9959,Onderdendam,Bedum,Groningen
9959,9959,Onderwierum,Bedum,Groningen
8344,8344,Onna,Steenwijkerland,Overijssel
9755,9755,Onnen,Haren,Groningen
5254,5254,Onsenoort,Heusden,Noord-Brabant
9590,9591,Onstwedde,Stadskanaal,Groningen
4054,4054,Ooij,Neder-Betuwe,Gelderland
6576,6576,Ooij,Ubbergen,Gelderland
5871,5871,Ooijen,Horst aan de Maas,Limburg
6049,6049,Ool,Roermond,Limburg
3257,3257,Ooltgensplaat,Oostflakkee,Zuid-Holland
9581,9581,Oomsberg,Stadskanaal,Groningen
8899,8899,Oost Vlieland,Vlieland,Friesland
5724,5724,Oostappen,Asten,Noord-Brabant
6243,6243,Oostbroek,Meerssen,Limburg
4500,4501,Oostburg,Sluis,Zeeland
4501,4501,Oostburgsche Brug,Sluis,Zeeland
3252,3252,Oostdijk,Goedereede,Zuid-Holland
4415,4415,Oostdijk,Reimerswaal,Zeeland
4909,4909,Oosteind,Oosterhout,Noord-Brabant
3356,3356,Oosteind,Papendrecht,Zuid-Holland
5144,5144,Oosteind,Waalwijk,Noord-Brabant
1432,1432,Oosteinde,Aalsmeer,Noord-Holland
7961,7961,Oosteinde,De Wolden,Drenthe
9983,9983,Oosteinde,Eemsmond,Groningen
2182,2182,Oosteinde,Hillegom,Zuid-Holland
5090,5091,Oostelbeers,Oirschot,Noord-Brabant
8081,8081,Oostendorp,Elburg,Gelderland
6860,6862,Oosterbeek,Renkum,Gelderland
8854,8854,Oosterbierum,Franekeradeel,Friesland
1696,1696,Oosterblokker,Drechterland,Noord-Holland
9761,9761,Oosterbroek,Tynaarlo,Drenthe
7722,7722,Ooster-Dalfsen,Dalfsen,Overijssel
9672,9672,Oostereinde,Oldambt,Groningen
8401,8401,Oosterend,Opsterland,Friesland
8897,8897,Oosterend,Terschelling,Friesland
1794,1794,Oosterend,Texel,Noord-Holland
5408,5408,Oosterens,Uden,Noord-Brabant
7860,7861,Oosterhesselen,Coevorden,Drenthe
8171,8171,Oosterhof,Epe,Gelderland
8271,8271,Oosterholt,Kampen,Overijssel
4900,4908,Oosterhout,Oosterhout,Noord-Brabant
6678,6678,Oosterhout,Overbetuwe,Gelderland
7364,7364,Oosterhuizen,Apeldoorn,Gelderland
5595,5595,Oosterik,Heeze-Leende,Noord-Brabant
4307,4307,Oosterland,Schouwen-Duiveland,Zeeland
1609,1609,Oosterleek,Drechterland,Noord-Holland
9985,9985,Oosternieland,Eemsmond,Groningen
9137,9137,Oosternijkerk,Dongeradeel,Friesland
7761,7761,Oosterse Bos,Emmen,Drenthe
7021,7021,Oosterwijk,Bronckhorst,Gelderland
4163,4163,Oosterwijk,Leerdam,Zuid-Holland
9910,9911,Oosterwijtwerd,Loppersum,Groningen
8097,8097,Oosterwolde,Oldebroek,Gelderland
8430,8431,Oosterwolde,Ooststellingwerf,Friesland
9821,9821,Oosterzand,Grootegast,Groningen
8536,8536,Oosterzee,Lemsterland,Friesland
8536,8536,Oosterzee-Buren,Lemsterland,Friesland
1487,1487,Oost-Graftdijk,Graft-De Rijp,Noord-Holland
8748,8748,Oosthem,Súdwest Fryslân,Friesland
3265,3265,Oosthoek,Korendijk,Zuid-Holland
1474,1474,Oosthuizen,Zeevang,Noord-Holland
9354,9354,Oostindië,Leek,Groningen
4356,4356,Oostkapelle,Veere,Zeeland
4724,4724,Oostlaar,Roosendaal,Noord-Brabant
6245,6245,Oost-Maarland,Eijsden-Margraten,Limburg
9133,9133,Oostmahorn,Dongeradeel,Friesland
9125,9125,Oostrum,Dongeradeel,Friesland
5807,5807,Oostrum,Venray,Limburg
4388,4388,Oost-Souburg,Vlissingen,Zeeland
9893,9893,Oostum,Winsum,Groningen
3233,3233,Oostvoorne,Westvoorne,Zuid-Holland
9828,9828,Oostwold,Leek,Groningen
9682,9682,Oostwold,Oldambt,Groningen
9682,9682,Oostwolderpolder,Oldambt,Groningen
1678,1678,Oostwoud,Medemblik,Noord-Holland
1510,1511,Oostzaan,Oostzaan,Noord-Holland
7630,7631,Ootmarsum,Dinkelland,Overijssel
5853,5853,Op de Belt,Bergen,Limburg
6333,6333,Op de Bies,Nuth,Limburg
6088,6088,Op de Bos,Leudal,Limburg
6374,6374,Op de Hoven,Landgraaf,Limburg
6451,6451,Op den Hering,Onderbanken,Limburg
9218,9218,Opeinde,Smallingerland,Friesland
9865,9865,Opende,Grootegast,Groningen
4060,4061,Ophemert,Neerijnen,Gelderland
4043,4043,Opheusden,Neder-Betuwe,Gelderland
6101,6101,Ophoven,Echt-Susteren,Limburg
6088,6088,Ophoven,Leudal,Limburg
9283,9283,Ophuis,Achtkarspelen,Friesland
4184,4184,Opijnen,Neerijnen,Gelderland
5840,5841,Oploo,Sint Anthonis,Noord-Brabant
9937,9937,Opmeeden,Delfzijl,Groningen
1716,1716,Opmeer,Opmeer,Noord-Holland
9216,9216,Opperburen,Smallingerland,Friesland
1674,1674,Opperdoes,Medemblik,Noord-Holland
2941,2941,Opperduit,Nederlek,Zuid-Holland
5674,5674,Opwetten,"Nuenen, Gerwen en Nederwetten",Noord-Brabant
9902,9902,Opwierde,Appingedam,Groningen
9416,9416,Oranje,Midden-Drenthe,Drenthe
7885,7885,Oranjedorp,Emmen,Drenthe
4794,4794,Oranjeoord,Moerdijk,Noord-Brabant
8453,8453,Oranjewoud,Heerenveen,Friesland
9440,9441,Orvelte,Midden-Drenthe,Drenthe
6067,6097,Osen,Maasgouw,Limburg
7958,7958,Oshaar,De Wolden,Drenthe
8621,8621,Osingahuzen,Súdwest Fryslân,Friesland
6035,6035,Ospel,Nederweert,Limburg
6035,6035,Ospeldijk,Nederweert,Limburg
5340,5349,Oss,Oss,Noord-Brabant
4640,4641,Ossendrecht,Woensdrecht,Noord-Brabant
4589,4589,Ossenisse,Hulst,Zeeland
6914,6914,Ossenwaard,Rijnwaarden,Gelderland
8376,8376,Ossenzijl,Steenwijkerland,Overijssel
4885,4885,Ostaaijen,Zundert,Noord-Brabant
5866,5866,Osterbos,Horst aan de Maas,Limburg
1842,1842,Oterleek,Schermer,Noord-Holland
4533,4533,Othene,Terneuzen,Zeeland
5715,5715,Otterdijk,Someren,Noord-Brabant
6730,6731,Otterlo,Ede,Gelderland
6595,6595,Ottersum,Gennep,Limburg
2975,2975,Ottoland,Graafstroom,Zuid-Holland
9655,9655,Oud Annerveen,Aa en Hunze,Drenthe
4750,4751,Oud Gastel,Halderberge,Noord-Brabant
4691,4691,Oud Kerkhof,Tholen,Zeeland
6295,6295,Oud Lemiers,Vaals,Limburg
7637,7637,Oud Ootmarsum,Dinkelland,Overijssel
